Date,Open,High,Low,Close,Adj Close,Volume
2012-07-31,7480000.000000,7630000.000000,7180000.000000,7560000.000000,7560000.000000,0
2012-08-01,7300000.000000,7620000.000000,7080000.000000,7270000.000000,7270000.000000,0
2012-08-02,7630000.000000,7790000.000000,6940000.000000,6940000.000000,6940000.000000,0
2012-08-03,6430000.000000,6500000.000000,6010000.000000,6020000.000000,6020000.000000,0
2012-08-06,5820000.000000,5880000.000000,5570000.000000,5720000.000000,5720000.000000,0
2012-08-07,5530000.000000,6030000.000000,5460000.000000,6020000.000000,6020000.000000,0
2012-08-08,5970000.000000,6070000.000000,5500000.000000,5510000.000000,5510000.000000,0
2012-08-09,5600000.000000,5700000.000000,5340000.000000,5460000.000000,5460000.000000,0
2012-08-10,5580000.000000,5650000.000000,5260000.000000,5270000.000000,5270000.000000,0
2012-08-13,5320000.000000,5340000.000000,4980000.000000,4990000.000000,4990000.000000,0
2012-08-14,5060000.000000,5560000.000000,5000000.000000,5540000.000000,5540000.000000,0
2012-08-15,5560000.000000,5620000.000000,5280000.000000,5550000.000000,5550000.000000,0
2012-08-16,5520000.000000,5700000.000000,5320000.000000,5330000.000000,5330000.000000,0
2012-08-17,5220000.000000,5370000.000000,4950000.000000,5030000.000000,5030000.000000,0
2012-08-20,5120000.000000,5290000.000000,5020000.000000,5050000.000000,5050000.000000,0
2012-08-21,4910000.000000,5400000.000000,4870000.000000,5290000.000000,5290000.000000,0
2012-08-22,5480000.000000,5600000.000000,5260000.000000,5380000.000000,5380000.000000,0
2012-08-23,5440000.000000,5750000.000000,5410000.000000,5610000.000000,5610000.000000,0
2012-08-24,5740000.000000,5770000.000000,5070000.000000,5150000.000000,5150000.000000,0
2012-08-27,5070000.000000,5260000.000000,4980000.000000,5240000.000000,5240000.000000,0
2012-08-28,5380000.000000,5450000.000000,5230000.000000,5420000.000000,5420000.000000,0
2012-08-29,5390000.000000,5480000.000000,5180000.000000,5470000.000000,5470000.000000,0
2012-08-30,5710000.000000,5810000.000000,5550000.000000,5700000.000000,5700000.000000,0
